用户,是否看过,评分,评论时间,有用数,评论
张小北,看过,还行,2019-08-04 18:01:04,82,总觉得黄晓明和杜江的角色应该互换一下，老觉得哪里怪怪的……配乐铺的太满了，好多段落感觉像是拿错了音轨，音乐情绪和画面情绪各走各的……不过作为国产灾难题材，作为主旋律电影，已经是近些年做的不错的了。但是，主旋律电影不应该找内地导演拍吗？香港导演讲故事的时候，总觉得要么用力过猛，要么姿势不对……本片是根据真实事件改编的，可当初7.16火灾时，不敢说所有吧，起码大部分大连人都还是很淡定的，没有弃城而逃。电影里搞的跟丧尸围城似的……
吒儿抱抱,看过,很差,2019-08-01 00:11:54,257,导演水平真的不行，很多地方处理的非常生硬尴尬。感觉就是逼着你流泪感动，剧本和拍摄手法都有大问题。
不脱袜子同学,看过,还行,2019-07-28 23:51:05,171,两星都是给演员的，看得出来他们拍的很辛苦，还有一星给片尾的消防员吧。但如果主旋律电影以后都是这样，真不敢想，简直是灾难。
郝小勺,看过,很差,2019-08-01 17:04:23,150,一般人也就堅持十分鐘，而我看完了全程。
西帕克,看过,还行,2019-08-01 09:25:24,89,网上说俄罗斯要拍一版美国间谍搞鬼的《切尔诺贝利》，我还以为是假新闻，直到我看了《烈火英雄》。两个小时的音效轰炸，全正面人物（除了那几个引发大火，知情不报的老外），都谈不上有什么灾难片的套路。仅仅是五年前的《救火英雄》还可以拍拍政府的不作为或失误，如今则连根本的人性冲突都没有了。
艮艮,看过,较差,2019-08-01 00:03:24,589,剧情节奏太差，强行煽情，特效不错。黄晓明用力过猛，杜江是惊喜。
女神的秋裤,看过,还行,2019-07-25 18:08:02,69,真实事件改编，主角还有原型，故事和消防员也很可敬。大部分实拍，虽然有个别远景特效有点渣，但整体比较真实。黄晓明说没用替身。比起主旋律灾难片，电影更适合叫“大型煽情片”。煽情太刻意，刻意到尴尬，本来感动得想哭，但被尴尬到把泪水憋了回去。正常点的话片子能好点。
Circle,看过,很差,2019-07-27 21:34:57,162,零分，彻头彻尾的零分。还好是饿着肚子来看的，不然晚饭都给吐出来。作为曾经一栋楼烧死十人的大火幸存者，我看到里面的种种反智行为不由得怒极反笑。还好当年我只有半岁，没有得PTSD，不然进场前我还真得掂量掂量。都9102年了，我们居然还在拍“帝国主义亡我之心不死”和“草原英雄小姐妹”的故事，真是太可笑了。和《药神》一样，你们始终在回避问题的真正核心。就这样还原天津港爆炸案的，真的对得起英灵吗。我们究竟是需要称赞什么，歌颂什么；还是需要揭露什么，批判什么，下次拍之前麻烦拎拎清楚。真的想问问你们，眼泪赚够了没有，啊？赚够了没有？
DIANLIN,看过,很差,2019-08-01 23:24:41,115,消防员不容易，但这是一部烂片无疑，除了煽情和场面堆砌，毫无价值可言。
xi-xia,看过,推荐,2019-07-30 22:55:28,6,根据10年大连716油罐大火真实事件改编，感觉也加入了一些天津爆炸的细节，但讽刺的是，这么一个活生生的题材，却要在片尾字幕刻意避嫌，不让人回忆联想起当年的灾难
光寒,看过,力荐,2019-08-01 19:17:28,194,看完了，电影在预期内，感觉黄晓明这几年挑剧本还都挺不错的，演员还是需要好剧本的～
G O O D,看过,较差,2019-08-01 11:22:23,170,不要仗着题材好就乱拍
夜神月,看过,很差,2019-08-01 11:10:24,85,"电影真不咋地 最反感为了煽情而煽情的 看着尴尬 
题材还是不错的"
魂,看过,还行,2019-07-16 22:25:40,11,【C】其实硬伤很多，剧本比较弱，基本的起承转合没有，那种紧迫感和氛围做不起来，虽然是真人真事改编，但有几个消防员的牺牲时的描绘都像是编剧想破头皮才找到个简单粗暴的办法实现。两条线也显得有些不必要。不过最后拍成了类似于红海行动那种全程救火的娱乐片，观众口碑没啥大问题，暑期档票房冠军很稳。（打脸了，哪吒日天日地）
seamouse,看过,还行,2019-08-01 12:47:50,6,自己确实有被煽到甚至有些盈眶，但程度也就等于看了好人好事或悲情的微博；灾难片先喜后悲的结构倒也算定型，从火锅店到港区一次性跃进。大问题是，无论火种还是科教都埋得不够，主配关系得当合理，但没写出可供认同的情感逻辑。
路人,看过,很差,2019-08-01 11:03:30,46,黄晓明演技烂，太油腻了
超人叔叔,看过,较差,2019-07-27 16:37:51,112,事件本身无疑是震撼的 爆炸带来的恐惧感也相对真实 遗憾火海鏖战小明表情全程出戏真的一言难尽...总觉得消防员不该被这样的情境消费
思路乐,看过,还行,2019-07-27 17:39:04,12,【C】场面奇大无比，又是一次国产重工业主旋律电影的胜利。但在一众大场面的噱头下，却难以掩盖其内核的空洞。救火场面的爆炸、救援等事件设计不错，但拍摄手法则是极其乏味：平均几秒一个慢镜头+泛滥如灾的主旋律配乐+震耳欲聋的音量，导演在灾难拍摄上的手法贫瘠的让人发笑（事实上大部分国产主旋律好像都是这个拍法，没有在剪辑上下多少功夫）。而与救火场面并驾齐驱的人物情感也油腻无比，大部分主演基本表现可以说合格，无功无过。但在煽情上真的过度依赖台词和乱糟糟的音乐慢镜头了，就好像他们只是为了“逼”出观众的眼泪，而不是让情感聚焦于事件和人物本身的价值上。很可笑的是，似乎绝大多数国产主旋律都学不会如何以冷静克制的方式来做到情感表达的最大化，这真的令人无奈。
胡壮壮Helush,看过,很差,2020-11-28 22:29:54,18,黄晓明凭此二提金鸡，十分荒谬。
歌德尖塔,看过,很差,2019-08-01 21:46:28,35,好就是好，不好就是不好，我被片尾消防员浴火的真实身影所打动，不代表着我认为这是一部好电影。人物脸谱化，情感生硬，故事拼凑感严重，硬伤真的太多了，明明是很好的故事和题材，拍成这样水准真的不行。
丢了的心,看过,较差,2019-08-01 22:54:03,104,从风声到烈火英雄，这么多年了我们习惯于把黄晓明的失败归咎于他对霸道总裁角色的迷恋。实际上这也是误读，他最大的问题是理解剧本和角色永远没法儿深入，才导致只会最浅层的脸谱式地表演。这也是为什么在同一个电影里他依然像明星偶像而杜江谭卓是演员。在一个科班出身手握主流戏码多年的小生演员上这点实属罕见，北影终究还是差了些。
第七大陸,看过,较差,2019-07-28 21:31:48,97,本来以为是中国版的勇往直前，后来发现才是救火版的银河补习班，输出价值观全靠吼，全部都是纸片人，尤其是郑志这个角色，这难道不是失智？飞机溜一圈只在敷衍，最后这火咋灭也就不说了，因为教主这个英雄树立了就结束。题材是满分，在结尾真实影像的时候非常感动，电影层面简直负分，爆炸场面可以说还稍微在水准，文本层面简直灾难。
CeneridiLeslie,看过,很差,2019-08-03 02:40:02,39,1星，不能再高了，各位没看的千万别被豆瓣吹文影响了，他们写吹文，可能赚钱也可能没赚钱，但是你去看这部电影，一定骂人。
谢谢你们的鱼,看过,较差,2019-07-28 20:53:14,46,最大的问题就是不知道节制，不仅是场面上还是情绪上，120分钟的电影，大火烧了有90分钟吧，看到人耳聋耳鸣。虽然场面的规模和特效水平不低，但是也禁不住如此的视听轰炸。而整部电影呈现出的是一种韩国同类型电影的虚假感，如同那部《潘多拉》以及《流感》，为了煽情和虐心无所不用其极，最终显得郭子健的《救火英雄》特高级。不过值得称赞的时候黄晓明找到了自己的表演状态，摆脱了油腻感，而欧豪和杜江的表现也很亮眼，好歹弥补了一下情节上过于浮夸所造成的遗憾。
queen2queen,看过,很差,2019-08-01 15:34:57,23,看了后悔，果然有晓明的片子就是不行啊
我不是樱木花道,看过,很差,2020-11-29 11:54:20,10,看过，好题材拍烂的典型，过度煽情到尴尬。黄晓明一贯的假大空，印小天毫无记忆点，纯粹打酱油的，这二位拿金鸡奖，是金鸡的自我侮辱，太荒唐了。
奶油荡糕,看过,较差,2019-08-01 10:22:20,84,很好的题材被拍的特别八股，陈导请多和林超贤学一学场面调度。一星给特效场面，半一给演员的辛苦。本质是灾难片不是英雄片，对于我朝集体主义和英雄主义的理解尚不如纪录片。十万火急人命关天分秒必争，变成了一场又一场的救火秀。人物角色和情绪都很扁平单薄，小明哥的pstd来去自如，杜江的功能性就是领着大伙儿喊口号，此类片子最重要的场面调度节奏感紧张感欠奉，能说啥，锅全给导演
大奇特(Grinch),看过,较差,2019-08-03 09:15:39,17,消防兵公益电影，嵌入了一定理论常识。兄弟情、亲情、爱情也都照顾到了，完成度是有的。可是手法还是过于陈旧了，虽然我们的技术上来了，可思维还停留在过去。一定要除四旧：1英雄伟光正、2音乐铺太满、3口号喊太多、4煽情没个完…才能进步。强设定、自圆其说的地方太多了。前有杜琪峰《十万火急》朗·霍华德《回火》和杰·拉塞尔《云梯49》，学着点吧。
麦小白,看过,还行,2019-08-01 17:59:11,16,客观讲，这肯定不是部尽善尽美的片子，剪辑串场再好好雕琢下，节奏会更舒服一点；煽情再稍微适可而止点，可能会让很多吹毛求疵的人少diss一点。另外，消防员抽烟的镜头也没有《救火英雄》拍得销魂。但是即使有这种种不足，我仍然觉得这部电影值得一看。因为它确确实实展现了一股男儿正气！十分不喜欢现在的好像只要揶揄伟光正，戏谑正能量，就代表了你拥有洞察一切的高人一等的智慧的风气。都是网络民粹给惯的！PS.结尾杜江演的中队长面对一向严厉的老父亲无声的肯定时，回军礼并热泪盈眶的一幕，演得很好很棒！
黄悦_,看过,还行,2019-07-28 23:20:10,13,提前映。两面看吧，从商业片角度看 剪辑凌厉 爆破场面精彩震撼，教主和杜江这种干净短发浓眉大眼来演正旋律剧是真的很搭 两人在里面演技也过关，所以让救火这个本身就精彩的事更加燃且动容。但另一个角度来说 城市大恐慌这太夸张了点 另外真正的火场争分夺秒地作业根本没时间像电影里那样拖拖拉拉情情爱爱。刻意煽情的桥段也有点多 郑志没必要死 这是为了丰满杜江那条线的兄弟情所致。其实本身这样严重的油桶火灾用电影里的兵力救不了 于是黄晓明关阀门这条线就显得有点尴尬 跟去送死没什么区别 关4个阀门为什么只派两个人去 还有在转盘上垂直卡个扳手转起来又快又省力还不烫手为什么就没想到呢。然而现实世界中面对灾害从不退缩的他们还是让人狠狠感动了一把 我也真心觉得我国消防员又牛逼又帅不接受反驳 衷心地向所有可爱又英勇的消防战士致敬。
小李201407,看过,力荐,2019-08-01 00:05:30,6,烈火奶奶
某J。624,看过,较差,2019-08-25 10:44:41,7,题材是这部电影唯一的遮羞布。导演功力太烂，多线展开反倒没一条线讲明白（火灾发生那么久了，记者会开得挺勤快，城里倒连个维持治安的都没）。全程靠着bgm和特写对观众说「哭快哭」，然而片子的触动程度还不如最后纪录片里的真实片段。仅有还算可以的镜头，一是最后消防员洗澡，泥水混着血色一点点被冲刷；一个是点烟，黄晓明一句这么大一场火点不着一根烟。狠心给了低分，因为我没有看到平凡英雄，我只看到了被消费的英雄。
蝠蝠,看过,还行,2019-07-28 21:26:32,6,我在当兵时曾经去过某地消防支队的攀登楼训练过滑降，在训练休息间隙，那些十几二十年的消防武警老班长跑过来问我们这些两年的小毛蛋，打步枪和扔手榴弹是什么感觉，当时他们脸上兴奋的神情到现在我也依然难以忘怀。他们是和平时期的英雄，应当获得所有人的尊敬。
妖妖灵,看过,较差,2019-08-02 09:12:02,26,好好的题材拍成这个样子，到底是编剧不会写，还是演员不会演，或者是导演不会拍？
夜雨雾,看过,较差,2019-12-07 14:19:19,7,改编自鲍尔吉·原野《最深的水是泪水》，取材“大连7·16油爆火灾”。配乐太满了，显得聒噪。其实，消防题材不必做得那么伟光正，可以做得更商业类型化一点，节奏更好一点。
小泉小泉,看过,较差,2020-11-29 10:17:48,6,节奏一团稀烂，没有诚心，所有的目标都是催我流眼泪。拜托！你们的目标是救火！我能理解救火的艰险条件，不过有些东西能不能尊重我一下，我买票的那一瞬间就知道自己是傻逼了，不用强调。
你以为你谁啊,看过,较差,2019-11-13 16:33:14,10,节奏太差了，这种电影就属于拍的人很辛苦，看的人很无聊系列
容,看过,很差,2020-11-29 11:01:08,10,呃……那个教主因此拿了个什么奖，实在好奇看了。这么弱智毫无逻辑缺乏真实的电影，不知被感动的都是些什么人？
YthguaN,看过,还行,2019-07-24 23:46:21,5,给人的感觉就是无组织无纪律无规划无脑只能靠人肉硬刚还各种被负责人坑 全片煽情泛滥 只有杜江一个角色线算是勉强立起来了 看不到一点消防员的专业性素质 情节上并不合理的bug却被主创告知是完全根据真实事件的情况拍摄 那我只能说这是个真正的悲剧【我说完就要被抓了是不是
何妨一世,看过,较差,2020-11-30 16:05:25,7,黄晓明您配金鸡奖吗？
王写写,看过,很差,2019-11-22 09:26:33,7,开篇扔斧头宛若奎托斯，大火是懒惰的外国人引起的，当然，也有咱们繁文缛节的锅。升格镜头创造不出浪漫，只有做作。音乐的煽动性不比革命口号低几分。跟儿子参加个趣味运动会，都能被路人羞辱。A01罐爆炸，下属还责备教主保住了他们的命，何等的愚勇。后面更多的这种桥段都不说了，四个字：假的可怕。
向阳南木,看过,还行,2019-08-01 09:39:04,11,用很商业片的手法拍主旋律，好不好见仁见智。关键一到主旋律镜头就有点尬，但这片又有一个足够强大的主旨立意，也挺矛盾的。火场戏并不如预期的好看，最想吐槽的是火灾现场的角色镜头很乱，分不清谁是谁，尤其前半段，这一看就是导演功力的问题。后半段火势失控后精彩了很多。反倒是城市逃亡戏很有看头，紧急情况下的人性欲望，感觉怎么拍这场群像戏都会抓人，而且在镜头的空间调度上可以有更丰富的发挥。表演上大家都不功不过吧，年轻演员对比老一辈明显稚嫩许多，基本每个人都有点瑕疵。这片一看就是香港导演拍的，在商业类型片的制作上，香港导演驾轻就熟，但也常常陷入套路之中。这群香港导演中，拍内地片最不着痕迹的是陈可辛，拍内地商业类型片最好的是林超贤。陈国辉还是嫩。
水泥,看过,较差,2019-08-01 21:43:38,18,第一场火，很惊叹。看到大约40分钟，确认这是俄罗斯版的《切尔诺贝利》。
飞侠式拼搏,看过,还行,2019-08-01 16:09:23,5,"在影院观看这种题材的片子很能调动起观众的情绪。虽然题材很好，场面够大且足够令人震撼。但无奈拍的并不怎么好，诸如某些地方的不合理以及过于煽情等等。
哪有什么岁月静好，只是有人替我们负重前行。浓烟烈火的现场，当其他人都向外逃生时，唯有他们逆人流而行。向伟大的消防战士致敬！"
李湘,看过,推荐,2019-08-02 00:16:07,10,"电影值得一看。题材好。完成度高。
灭火特效很震撼。演员演技也不错。
黄晓明、杜江、欧豪、谷嘉诚、张哲瀚！
个人感觉每一个都是颜值在线演技在线。
希望在生活中，大家增强防火意识。有个地方我感觉不对：黄晓明跟另一个消防员，两个人去转四个阀门。每个阀门要转8000圈。如果一秒转一圈。不休息不说话不减速。也需要转八个小时吧？"
猪猫猫di咔,看过,还行,2019-08-06 16:10:44,6,总觉得导演功力有限，力不从心，明明场面挺真实的，而且过于煽情，不过还是感动到我，以后出门一定要记得关火关电，不要给消防哥哥们添麻烦，希望熊孩子们看完后也会懂得这个道理
阿修罗,看过,很差,2019-08-01 09:47:41,41,本来是想给两星的，但这感情卖的好呆板，
鬈毛毛,看过,较差,2019-07-28 20:54:24,9,魔幻英雄
清平乐,看过,较差,2019-08-01 13:36:23,30,题材不错，还原了场景却没有突显电影的剧情，依靠煽情赚取眼泪的自我感动肯定走得不远。
平成宅叔,看过,推荐,2019-07-28 16:27:35,5,应该是暑期档最燃的电影了，全程无尿点，向伟大的消防员英雄们致敬！滨海全程撤离堪比末日大片。特意选了一家杜比全景声影厅，音效尤为震感，座椅都感受得到，特效也做的很不错。特意为黄晓明安排的一个阀门100扣一扣80转的操作无愧英雄称号。杜江和欧豪的表现可圈可点，如果主角换成黄景瑜就完美了。
电影贫道,看过,较差,2019-12-07 04:10:56,7,火不错 烟不行
jay12347,看过,很差,2019-08-01 10:26:52,31,和银河补习班一样，刻意的煽情，把人物感情显的太注重，忽略真实人物的内在感情，表面特写太多，和现实社会明显脱轨太多，不现实，
棒棒棠c,看过,较差,2020-11-29 10:49:37,6,题材不错，服化道还可以，剧情太形式化了，拍成了一部类似美国大片的个人英雄主义，最关键的hxm演的也太尬了点，完全get不到火场的惊险。
嘚嘚嘚嘚嘚,看过,很差,2019-07-31 23:03:41,9,看了15分钟实在忍受不了丝毫没有电影感、剧情虚假、人物呆板、堪比电视剧又正能量的东西断然放弃离场。如果以后电影要做成这样，我会放弃电影。
Clyde,看过,还行,2019-10-09 10:35:25,2,对消防员群体一直有着崇高的敬意，每一个尽职尽责的消防员都是英雄。如果能少点硬煽，多点经营细节，主旋律还可以唱得更好一些。
戒骄戒躁大脸兔,看过,2019-08-07 19:50:25, ,3,讲真，电影拍得特别一般，好多地方略尴尬，但是情怀真的很抓人。我经历过一次火灾，消防员死死拽着我的手腕，把我从十一楼拽到一楼，让我在齐膝深带着玻璃渣的水里没有摔倒，消防员帮我捅掉了家里的马蜂窝，37度的气温闷在防蜂服里，末了连口水都不喝，说这是我们应该做的。。。我很敬佩他们，很感激他们。
元宝宝,看过,还行,2019-11-05 16:02:10,1,故事原型很震撼，剧中人物也是少有宣传的消防官兵，从情感上还是很支持的。优点是画面真实感很强，不足是情感代入式的煽情有些过于脸谱化。
十个斗的眼窝浅,看过,还行,2019-10-17 22:08:17,0,题材挺好，但拍出来总觉得差点啥！
墨雪飘·痕,看过,还行,2019-08-02 22:33:50,5,火场外对城市的表现想法值得赞赏，执行似乎操之过度；火场内有惊心动魄的高光时刻，也有不合时宜的生硬煽情；主演不说可圈可点但至少过关，可部分情节转折设置得却很奇怪。前半段还算有条不紊，后半段就逐渐崩盘。半部好片，可惜了……60/100。
某。,看过,较差,2019-08-01 23:17:18,26,多好的题材啊，拍成这狗样，空有灾难场面和庸俗的个人英雄主义，煽情也尬。一度让我怀疑这救火的消防队员的专业性。比《勇往直前》差太多了。
李小庫,看过,推荐,2019-10-06 20:32:54,1,充分利用了交叉剪辑 不仅同步展现陷入混乱的城市居民和紧张危险的灾区援助 后半程更是集中在油罐控火 化学区阻火及临海远程输水三个作战点间不断来回切换 其中不乏专业性的细节 不仅直观而真实地展现了灾情的全貌 且让剧情越发紧张的不容喘息 依靠着细腻的情感铺叙 真实的细节描摹 自然而然地打动人心
兔子和小霸王,看过,较差,2019-10-26 00:37:09,6,郑志那段太无语了 他跑去拿水枪 就有人说他跑了 怂包 他一倒下 大家就放弃了 有空拉着队长不如去叫人 不如去开消防车撞条路出来 哪怕一切都是徒劳 好歹试试呗？黄晓明那也是扯淡 就欧豪能死的合理点...
甜茶最甜,看过,较差,2019-12-04 23:58:05,4,太多漏洞  导演不行
我爱罗宾,看过,推荐,2019-07-27 09:50:14,11,这几年贯彻最彻底的类型片，没有花里胡哨，全程在救火。正是这种简单让观众更直接认识到消防员的工作是有多么伟大。演员演技集体在线也是亮点，黄晓明表演有层次，PTSD看来也是下了苦功。看电影急需纸巾，一来擦去被片中烈火烤出的汗水，二来抹掉被消防员职业精神感动的泪水
疼棉棉,看过,很差,2020-02-17 23:28:05,4,玩命煽。
望月,看过,还行,2019-12-07 09:46:33,1,在“铺满煽情”与“突来温情”之间切换，顺便塞入主旋律场面，情节较干瘪，只好靠配乐，配乐没问题，只是铺太满。某些画面捎带一丁点儿史诗悲壮感，勉强算亮点。
小楼。,看过,较差,2019-08-07 20:08:29,4,一部感动大全，但导演错把大量时间用来强硬拔高各位主角，而不是丰满他们的人物背景，导致每组线索都强硬做作不完整。黄晓明用慢动作微笑着葬身火海时，我也跟他一样露出了淡定的微笑。显然，我们不会再为完全奉献式的英雄感动了，但会为完成自己的使命所感动，为得到父亲的承认而感动，为陌生人的慈悲而感动，为别人的理解所感动，因为这些都证明了我们自身的渺小和无能为力。
清舞翩翩,看过,还行,2019-08-28 11:10:12,2,题材场景类型给这片煽情毒鸡汤及格分，这导演压根烂片爱情导演专业户。（怦然星动，新娘大作战，全城热恋，全球热恋）全片最感动我的是郑志，一个马上要退伍的平凡人牺牲。平时吊儿郎当的人往往最猛，我不想死我马上要退伍了。这才是最真实的，没有人生来注定要当英雄。致敬那些逆火而行的人，真实事件那些牺牲的消防员。而不是油腻故作煽情要你感动，要你哭的成功。（16亿多的票房导演不是因为你，而是那些原型故事。希望你心里有点数，能拍点好电影。）
张苑希,看过,还行,2019-10-27 01:25:42,1,国产主旋律电影通病：没完没了的强煽尬煽和形如散沙的叙事节奏，白瞎了消防救火这么严肃的题材和一众演员们的出色演绎，剧本和导演都要背很大的锅。爆炸特效和烈火场面倒是挺惊心动魄的，就是配乐铺的太满有些喧宾夺主，导演对消防群像的整体刻画功力也十分有限。只见煽情，不见专业，空喊口号，逻辑迷醉。
尼奥Nior,看过,还行,2019-07-27 18:32:12,3,全片就记住了杜江那忽闪忽闪硕大的眼睛 赵薇眼睛估计都没杜江的大…教主的演技实在是烂 角色也很弱智 完全就是在一个真空里演习 任何的场景都似乎与他无关 只想表现的又帅又牛B
